index, t, x, v
57 0.5700057000570006 2.5390171068961935 -0.06340705792497434
58 0.5800058000580006 2.5383833469121497 -0.06280026702381139
59 0.5900059000590007 2.5377556518647935 -0.04416128430673902
60 0.6000060000600006 2.5373142553428054 -0.06029678210711542
61 0.6100061000610006 2.5367115828814635 -0.03910749292589763
62 0.6200062000620007 2.536320699517627 -0.03931413745951252
63 0.6300063000630006 2.5359277507206883 -0.038049856286650835
64 0.6400064000640007 2.535547438542482 -0.021594798660423305
65 0.6500065000650007 2.5353315963365457 -0.0006797145305834223
66 0.6600066000660006 2.5353248025207757 -0.024093178781853544
67 0.6700067000670007 2.535083988751772 -0.024644569640261082
68 0.6800068000680007 2.5348376637751353 -0.08106247407883793
69 0.6900069000690007 2.534027436113421 -0.09696376848227892
70 0.7000070000700007 2.5330582733990927 -0.12670933258812966
71 0.7100071000710008 2.5317918007503497 -0.15922514984893663
72 0.7200072000720008 2.5302003292055413 -0.13274296689660048
73 0.7300073000730007 2.5288735497690653 -0.11488458724914151
74 0.7400074000740008 2.527725266650993 -0.09786806531082372
75 0.7500075000750008 2.526747065398016 -0.07323729596263084
76 0.7600076000760008 2.5260150511863553 -0.08548729182204458
77 0.7700077000770008 2.5251605970218804 -0.10064454214737412
78 0.7800078000780009 2.524154644600923 -0.12310810311385784
79 0.7900079000790008 2.5229241666065425 -0.14077375821488314
80 0.8000080000800008 2.5215171185951744 -0.13517319528281177
81 0.8100081000810009 2.520166048779146 -0.13378109310280356
82 0.8200082000820008 2.5188288931657996 -0.1620058807040346
83 0.8300083000830009 2.517209627933663 -0.14183860150405453
84 0.8400084000840009 2.5157919367054666 -0.13107550335372428
85 0.8500085000850008 2.5144818237364612 -0.10618634665649151
86 0.8600086000860009 2.513420480416569 -0.061379634198207036
87 0.8700087000870009 2.5128069847385945 -0.08575263613398278
88 0.8800088000880009 2.5119498784307717 -0.06483157543311255
89 0.8900089000890009 2.5113018802495497 -0.06798978769059993
90 0.900009000090001 2.510622315416043 -0.04557211664412493
91 0.910009100091001 2.5101668174815486 -0.04091631943609349
92 0.9200092000920009 2.509757854713025 0.012265843643278408
93 0.930009300093001 2.509880453066048 0.009438401073327154
94 0.940009400094001 2.509974790843409 0.05850981947292314
95 0.950009500095001 2.510559602431725 0.05917664321090138
96 0.960009600096001 2.51115107899103 0.07859733483534645
97 0.970009700097001 2.5119366673356285 0.08141189123391546
98 0.980009800098001 2.5127503874572974 0.06299513236607905
99 0.990009900099001 2.5133800302035416 0.0772610851077038
100 1.000010000100001 2.514152262596393 0.08092369625713058
101 1.0100101001010011 2.514961103159684 0.042491813871653544
102 1.020010200102001 2.5153858131551097 0.028669840871167453
103 1.030010300103001 2.515672371126535 0.02784107233463345
104 1.0400104001040011 2.5159506454722624 0.005057105705118456
105 1.050010500105001 2.5160011917574217 -0.00676863458718531
106 1.060010600106001 2.5159335385672508 -0.007650157341641802
107 1.0700107001070012 2.515857074467615 0.019189224552259115
108 1.080010800108001 2.516048872716013 0.04319802744733715
109 1.090010900109001 2.5164806413878558 0.028715265775780735
110 1.1000110001100012 2.5167676533858168 0.06743053358458481
111 1.1100111001110011 2.517441628417732 0.054411701234628414
112 1.120011200112001 2.5179854788980216 0.06555164209158301
113 1.1300113001130012 2.5186406742186302 0.08826583971883861
114 1.1400114001140011 2.519522900251543 0.049738110209546084
115 1.1500115001150013 2.5200200377148527 0.024642432355046286
116 1.1600116001160012 2.5202663413291067 0.014750499125928322
117 1.1700117001170012 2.520413774066039 0.02013661296067126
118 1.1800118001180013 2.520615041557802 0.015379098537165778
119 1.1900119001190013 2.5207687572096944 0.03175485569795919
120 1.2000120001200012 2.5210861502176503 -0.008669001537788656
121 1.2100121001210014 2.520999502666793 -0.06384292609471373
122 1.2200122001220013 2.5203613861361225 -0.09236083571176534
123 1.2300123001230012 2.519438230202343 -0.08360686380675589
124 1.2400124001240014 2.518602571106871 -0.06632500928091195
125 1.2500125001250013 2.5179396459026564 -0.07298432851931462
126 1.2600126001260012 2.5172101601262846 -0.07631968765067701
127 1.2700127001270014 2.516447337096632 -0.07360632637888528
128 1.2800128001280013 2.515711634388479 -0.0883901653125892
129 1.2900129001290013 2.5148281657086295 -0.09851787050546958
130 1.3000130001300014 2.5138434695867335 -0.09883599068178774
131 1.3100131001310014 2.5128555938213646 -0.12872281613446168
132 1.3200132001320013 2.511568996200072 -0.17270598645574395
133 1.3300133001330015 2.5098427823241662 -0.13249026898370503
134 1.3400134001340014 2.5085185286289953 -0.10813194444416564
135 1.3500135001350013 2.5074377388616065 -0.09680655646115366
136 1.3600136001360015 2.5064701474973967 -0.08311121100145094
137 1.3700137001370014 2.505639442502056 -0.051019854790041334
138 1.3800138001380013 2.5051294938714808 -0.06176028235464086
139 1.3900139001390015 2.504512193576521 -0.06908017033684336
140 1.4000140001400014 2.503821730257718 -0.056793155441992746
141 1.4100141001410014 2.503254076900748 -0.07692016794767004
142 1.4200142001420015 2.5024852520095373 -0.04449583712209436
143 1.4300143001430015 2.50204051159818 -0.03200869332922596
144 1.4400144001440016 2.5017205814573176 -0.04798274920237398
145 1.4500145001450016 2.5012409890055616 -0.043354700136386606
146 1.4600146001460015 2.5008076543742788 -0.05290673241822919
147 1.4700147001470016 2.500278846210165 -0.059523706799200805
148 1.4800148001480016 2.499683900715045 -0.059884094156078684
149 1.4900149001490015 2.4990853531116892 -0.04315968579175841
150 1.5000150001500017 2.498653967668588 -0.027549581587094113
151 1.5100151001510016 2.4983786068024885 -0.04606919173397389
152 1.5200152001520015 2.497918140551984 -0.02843353035289759
153 1.5300153001530017 2.49763394452819 -0.035858323068752515
154 1.5400154001540016 2.4972755369470847 -0.07692019326310015
155 1.5500155001550016 2.496506711802844 -0.06638422579899371
156 1.5600156001560017 2.4958431947235167 -0.1046219042563303
157 1.5700157001570016 2.4947974881643105 -0.11351899276173394
158 1.5800158001580016 2.4936628543018395 -0.08778575295714806
159 1.5900159001590017 2.492785426784871 -0.057815054340525966
160 1.6000160001600017 2.4922075594446187 -0.06382469272495246
161 1.6100161001610016 2.491569625158331 -0.07395656462638564
162 1.6200162001620018 2.490830421783322 -0.07674237878063579
163 1.6300163001630017 2.4900633739128932 -0.12185400930952726
164 1.6400164001640016 2.4888454307134618 -0.0710589216320846
165 1.6500165001650018 2.4881351895744865 -0.09001982640792935
166 1.6600166001660017 2.487235432266469 -0.05465275817533541
167 1.6700167001670017 2.4866891723975733 -0.05730625045205902
168 1.6800168001680018 2.486116390603864 -0.02718395307949492
169 1.6900169001690017 2.4858446842318336 0.019893101531615342
170 1.7000170001700017 2.4860435178021305 0.03815720172286688
171 1.7100171001710018 2.4864249029088743 0.09261241661855088
172 1.7200172001720018 2.4873505734193695 0.07587783977982086
173 1.7300173001730017 2.488108980134676 0.09361900097533028
174 1.7400174001740019 2.4890447115580536 0.07224574480513096
175 1.7500175001750018 2.489766815115186 0.04244008369033339
176 1.7600176001760017 2.4901910080621956 0.030869492727427634
177 1.7700177001770019 2.4904995517773374 0.008321682104904221
178 1.7800178001780018 2.4905827278351866 -0.012233814670477633
179 1.790017900179002 2.4904604496149996 -0.0015623957061046984
180 1.800018000180002 2.4904448333112286 -0.015224340041753949
181 1.8100181001810018 2.490292664486216 -0.029109011018327913
182 1.820018200182002 2.490001716964564 -0.03820782415628692
183 1.830018300183002 2.4896198258814564 -0.060865778266806135
184 1.8400184001840019 2.489011466245707 -0.01781331250189943
185 1.850018500185002 2.4888334203780005 0.011838959945802228
186 1.860018600186002 2.48895175198511 0.04293656341418858
187 1.870018700187002 2.4893809072973854 0.01902611694302957
188 1.880018800188002 2.489571075268662 0.003459806570078827
189 1.890018900189002 2.4896056563867335 -0.006236397809782578
190 1.900019000190002 2.4895433229572106 -0.013319938045650164
191 1.910019100191002 2.489410188823574 -0.03129333595774131
192 1.920019200192002 2.489097408752297 -0.04910688377467226
193 1.930019300193002 2.4886065804613158 -0.02851188611625305
194 1.940019400194002 2.4883216012637086 -0.021945800950587655
195 1.950019500195002 2.4881022507542316 -0.004258107885240982
196 1.960019600196002 2.4880596905334342 0.018060797655036268
197 1.9700197001970021 2.4882402100403826 -0.006964409162833526
198 1.980019800198002 2.488170600063444 -0.041579275276630426
199 1.990019900199002 2.4877550109839595 -0.00977712266891087
200 2.000020000200002 2.487657287649848 -0.0035878331751427427
201 2.010020100201002 2.487621426892856 0.02403356306211429
202 2.0200202002020022 2.487861644796686 0.010087397717532831
203 2.030020300203002 2.487962469361422 0.01765518561603573
204 2.040020400204002 2.488138934734844 0.003494399715776614
205 2.0500205002050023 2.48817386161492 -0.025134950987604838
206 2.060020600206002 2.48792263522691 -0.04531881002451814
207 2.070020700207002 2.4874696691178055 -0.11004870039059725
208 2.0800208002080023 2.4863697211800524 -0.11368611463181225
209 2.090020900209002 2.485233416917516 -0.13199089623331714
210 2.100021000210002 2.4839141545037053 -0.13510725249876243
211 2.1100211002110023 2.4825637437925017 -0.09927544767327354
212 2.120021200212002 2.481571475609868 -0.08424614143883093
213 2.130021300213002 2.480729426869534 -0.09625712976835182
214 2.1400214002140023 2.4797673270809226 -0.06578743602555459
215 2.150021500215002 2.479109774975995 -0.0690462139641876
216 2.160021600216002 2.4784196510545855 -0.03394812392680965
217 2.1700217002170024 2.478080336107918 -0.0546579638016466
218 2.180021800218002 2.4775340242082584 -0.03982585094133634
219 2.1900219002190022 2.477135960783096 -0.008834662269960498
220 2.2000220002200024 2.477047657436395 -0.015084109485035531
221 2.210022100221002 2.47689689023004 -0.025986233086155518
222 2.2200222002220023 2.4766371551909923 -0.014487551039685723
223 2.2300223002230024 2.476492350646889 -0.038027695624607026
224 2.240022400224002 2.476112259966751 -0.08268118496818372
225 2.2500225002250023 2.4752858531252895 -0.06727859254263482
226 2.2600226002260024 2.474613396759521 -0.04215594221678211
227 2.2700227002270026 2.4741920438353993 -0.014987283654246873
228 2.2800228002280023 2.474042244413057 -0.012744786758013427
229 2.2900229002290025 2.473914858974957 -0.021308009609508377
230 2.3000230002300026 2.473701883254713 -0.015947823886259413
231 2.3100231002310023 2.4735424831351924 -0.037850458908709125
232 2.3200232002320025 2.473164163954031 -0.08047076936412716
233 2.3300233002330026 2.472359850441038 -0.10616549217297427
234 2.3400234002340023 2.471298715563827 -0.07086958890475752
235 2.3500235002350025 2.470590366824691 -0.0849130359996287
236 2.3600236002360027 2.4697416524054874 -0.1441136211979277
237 2.3700237002370024 2.4683012221243827 -0.16999149366883892
238 2.3800238002380025 2.466602139879586 -0.16400711810060412
239 2.3900239002390027 2.4649628720764105 -0.16381974042875522
240 2.4000240002400024 2.4633254771320967 -0.16205761497895144
241 2.4100241002410026 2.461705694810628 -0.19539333440622356
242 2.4200242002420027 2.4597527185876644 -0.19593975096583838
243 2.4300243002430024 2.4577942808756896 -0.1727064873608843
244 2.4400244002440026 2.4560680619931863 -0.18827044514591504
245 2.4500245002450027 2.4541862797718323 -0.16260292819563457
246 2.4600246002460024 2.452561046989377 -0.1889667397556544
247 2.4700247002470026 2.450672305232678 -0.17826421762261707
248 2.4800248002480028 2.4488905362717253 -0.18387237312022667
249 2.4900249002490025 2.4470527132269684 -0.16796717202490785
250 2.5000250002500026 2.4453738642826077 -0.1759233596883931
251 2.510025100251003 2.443615492434462 -0.14159952483621052
252 2.5200252002520025 2.442200190801843 -0.16783294189794193
253 2.5300253002530027 2.4405226835012344 -0.17237967279919883
254 2.540025400254003 2.438799731163469 -0.19354724310841004
255 2.5500255002550025 2.4368652068105296 -0.18304496108832216
256 2.5600256002560027 2.4350356538330695 -0.2125356923482712
257 2.570025700257003 2.4329113380013725 -0.2186642426346507
258 2.5800258002580025 2.430725766687103 -0.23269320790980183
259 2.5900259002590027 2.428399974440024 -0.26333481141712073
260 2.600026000260003 2.4257679162537045 -0.2516917798859205
261 2.6100261002610026 2.423252231350091 -0.2776559148056509
262 2.6200262002620027 2.4204770322808473 -0.2576788454105359
263 2.630026300263003 2.417901506049225 -0.2612605513648505
264 2.6400264002640026 2.415290180302805 -0.2117546292280283
265 2.6500265002650027 2.413173671276325 -0.23327272765291598
266 2.660026600266003 2.4108420866705536 -0.25699425644162555
267 2.6700267002670026 2.4082734029752073 -0.26328291509494967
268 2.6800268002680028 2.4056418634978987 -0.25118033238304555
269 2.690026900269003 2.4031312905640223 -0.26073548239306543
270 2.7000270002700026 2.400525212935305 -0.24945498980736214
271 2.710027100271003 2.398031884975711 -0.23941754622863198
272 2.720027200272003 2.3956388822841626 -0.24289109235836615
273 2.7300273002730027 2.3932111611462488 -0.3053052791431074
274 2.740027400274003 2.390159603872181 -0.3010611369498937
275 2.750027500275003 2.3871504672304003 -0.2988857308556485
276 2.7600276002760027 2.384163073993482 -0.30586704989534674
277 2.770027700277003 2.381105901763688 -0.3372647591609105
278 2.780027800278003 2.377734906240804 -0.35861027005294677
279 2.7900279002790027 2.3741505601685486 -0.36284458954820026
280 2.800028000280003 2.3705238916428697 -0.3745717451645314
281 2.810028100281003 2.36678000900571 -0.3770244138858989
282 2.8200282002820027 2.363011611695569 -0.3852391132540252
283 2.830028300283003 2.359161107630899 -0.3837591942495785
284 2.840028400284003 2.35532539550699 -0.405366291818398
285 2.8500285002850028 2.351273718248306 -0.3831390508069881
286 2.860028600286003 2.347444204521092 -0.41095454395142245
287 2.870028700287003 2.3433366721147544 -0.4745325174024827
288 2.8800288002880032 2.3385936714063305 -0.44610313143353414
289 2.890028900289003 2.3341348252981624 -0.46689785496172864
290 2.900029000290003 2.329468133816266 -0.45703525928304645
291 2.9100291002910033 2.324900019979895 -0.46728356399977794
292 2.920029200292003 2.320229473296988 -0.4583047214511715
293 2.930029300293003 2.315648671057311 -0.48798005191891297
294 2.9400294002940033 2.310771260875566 -0.47350367058529025
295 2.950029500295003 2.3060385435955775 -0.47155919089898896
296 2.960029600296003 2.301325261587549 -0.4766121050421623
297 2.9700297002970033 2.2965614751894483 -0.44307399243899515
298 2.980029800298003 2.292132905633192 -0.4095553512439974
299 2.990029900299003 2.2880393583000775 -0.41861712467933004
300 3.0000300003000033 2.283855237621097 -0.3969861754808134
301 3.010030100301003 2.279887320476353 -0.3537906479866377
302 3.020030200302003 2.2763511470161664 -0.38798121072470854
303 3.0300303003030034 2.2724732354087696 -0.3968584995663892
304 3.040030400304003 2.268506594397758 -0.40493276193211664
305 3.0500305003050032 2.26445925031432 -0.3952183433386458
306 3.0600306003060034 2.2605090028313906 -0.3901938671550627
307 3.070030700307003 2.256608975498239 -0.3573894864984702
308 3.0800308003080032 2.253036831281602 -0.4125036920781852
309 3.0900309003090034 2.248913814982395 -0.4345039217872897
310 3.100031000310003 2.2445709041527415 -0.44580192609474356
311 3.1100311003110033 2.240115068622527 -0.4197054091747554
312 3.1200312003120034 2.2359200704294806 -0.3966536613097276
313 3.130031300313003 2.231955476797649 -0.3990533258938151
314 3.1400314003140033 2.227966898274572 -0.3887142794339028
315 3.1500315003150035 2.2240816595709707 -0.3812600874688158
316 3.160031600316003 2.220270926273163 -0.3915292201434153
317 3.1700317003170033 2.216357551951264 -0.38235011240732414
318 3.1800318003180035 2.2125359237434847 -0.3914780647579392
319 3.190031900319003 2.2086230607248596 -0.3389428349569385
320 3.2000320003200033 2.2052352926639567 -0.30407559084597785
321 3.2100321003210035 2.202196026249315 -0.3063542918563812
322 3.220032200322003 2.199133983986633 -0.28889099505610055
323 3.2300323003230034 2.196246489149169 -0.2373375408373536
324 3.2400324003240035 2.193874276322767 -0.2404554632029394
325 3.2500325003250032 2.191470899545642 -0.2630075964334357
326 3.2600326003260034 2.1888421119063186 -0.2547226262865307
327 3.2700327003270035 2.186296133385096 -0.22255053749918324
328 3.2800328003280033 2.184071718158935 -0.25685160747596947
329 3.2900329003290034 2.1815044602544886 -0.26012526722532486
330 3.3000330003300036 2.1789044817883507 -0.27741393290516914
331 3.3100331003310033 2.17613170135278 -0.2745986106254571
332 3.3200332003320034 2.1733870603493397 -0.3109619855278573
333 3.3300333003330036 2.17027896372042 -0.3394303607947306
334 3.3400334003340033 2.166886322789252 -0.2750608168590144
335 3.3500335003350035 2.164137061987562 -0.29167057364917726
336 3.3600336003360036 2.1612217849797464 -0.30979088428398116
337 3.3700337003370033 2.158125393626705 -0.2938954524151527
338 3.3800338003380035 2.1551878787296483 -0.3219583594121947
339 3.3900339003390036 2.1519698722268825 -0.3065798865046982
340 3.4000340003400034 2.1489055751227775 -0.2812543360221939
341 3.4100341003410035 2.1460944094679926 -0.26460378961909126
342 3.4200342003420037 2.143449667715658 -0.2841690023476491
343 3.4300343003430034 2.140609369674915 -0.30612961326317867
344 3.4400344003440035 2.137549573097592 -0.2687798896151878
345 3.4500345003450037 2.134863090801641 -0.2661813263460627
346 3.4600346003460034 2.132202581409494 -0.23689665071982915
347 3.4700347003470036 2.1298347753245963 -0.22105565768257227
348 3.4800348003480037 2.127625301574033 -0.23404431809347234
349 3.4900349003490034 2.1252860048434394 -0.2351600950874092
350 3.5000350003500036 2.122935555808465 -0.26274971408957914
351 3.5100351003510037 2.120309345729361 -0.26666366806028696
352 3.5200352003520035 2.11764401528279 -0.29476464751086917
353 3.5300353003530036 2.11469781269247 -0.26741271412113476
354 3.5400354003540038 2.112024995454442 -0.25160967983580423
355 3.550035500355004 2.1095101311491677 -0.2205020702775535
356 3.5600356003560036 2.1073061905609443 -0.1966455594766332
357 3.570035700357004 2.105340698221217 -0.20709082535404189
358 3.580035800358004 2.1032708043881474 -0.2284298332539562
359 3.5900359003590037 2.100987625003773 -0.245221676689279
360 3.600036000360004 2.0985366094387605 -0.21493636827005855
361 3.610036100361004 2.096388298607395 -0.20352043157869792
362 3.6200362003620037 2.0943540912227454 -0.20048295653582693
363 3.630036300363004 2.0923502437096575 -0.17544346003695738
364 3.640036400364004 2.0905966685072697 -0.20307027817041884
365 3.6500365003650037 2.088566960451657 -0.20931860726010673
366 3.660036600366004 2.0864747997121667 -0.1771083203672864
367 3.670036700367004 2.084704584061682 -0.21638907867719276
368 3.6800368003680037 2.0825417532422494 -0.24132001555266067
369 3.690036900369004 2.0801297351765786 -0.21066631150356982
370 3.700037000370004 2.078024103996292 -0.21429559544490354
371 3.7100371003710038 2.0758821977543955 -0.2740723486321174
372 3.720037200372004 2.0731428167930295 -0.2991251144390107
373 3.730037300373004 2.070153030892882 -0.25964533192874706
374 3.740037400374004 2.067557849428779 -0.247773382778618
375 3.750037500375004 2.0650813293022336 -0.24381898063905177
376 3.760037600376004 2.0626443338267113 -0.25685588997851644
377 3.770037700377004 2.060077033118217 -0.2682465074512823
378 3.780037800378004 2.0573958820311686 -0.2653720452179428
379 3.790037900379004 2.0547434614860935 -0.29715203899417647
380 3.800038000380004 2.051773396675417 -0.24362256254935113
381 3.810038100381004 2.0493383644186505 -0.22955005192181685
382 3.820038200382004 2.0470439883349134 -0.23398646776643864
383 3.830038300383004 2.0447052698242145 -0.25621303435388854
384 3.840038400384004 2.042144394522982 -0.279859640047772
385 3.850038500385004 2.039347168996117 -0.22538924813555553
386 3.860038600386004 2.037094380568825 -0.2233530266958143
387 3.870038700387004 2.0348619443816367 -0.17858305036509964
388 3.880038800388004 2.0330769886550395 -0.2171443817707507
389 3.890038900389004 2.0309066085044725 -0.23589548571122917
390 3.900039000390004 2.0285488091655215 -0.22211544765286043
391 3.910039100391004 2.026328742706565 -0.21929545216962143
392 3.920039200392004 2.024136862388883 -0.12287090558011947
393 3.930039300393004 2.0229087552079434 -0.12899743272584846
394 3.9400394003940042 2.021619412765928 -0.10794628333319471
395 3.950039500395004 2.0205404787002004 -0.11677437787315481
396 3.960039600396004 2.0193733069329003 -0.1134463049927341
397 3.9700397003970043 2.0182393995920633 -0.13042106595770026
398 3.980039800398004 2.016935827791301 -0.09757378502934595
399 3.990039900399004 2.015960567899627 -0.10117597736452799
400 4.000040000400004 2.014949303729698 -0.0902250252321119
401 4.010040100401004 2.0140474954385907 -0.06707092328998529
402 4.020040200402004 2.0133771147480948 -0.053939059258228325
403 4.030040300403004 2.012837988372364 -0.04515835548751222
404 4.0400404004040045 2.0123866260226544 -0.04536099543287462
405 4.050040500405005 2.011933238266109 -0.010636581144562937
406 4.060040600406004 2.01182692455724 0.0032408858491286656
407 4.070040700407004 2.01185931754047 0.01441936922822999
408 4.080040800408004 2.012003440600443 0.019176319297750554
409 4.090040900409004 2.0121951098595106 0.003111517324503925
410 4.1000410004100045 2.0122262097911974 -0.010736984308218412
411 4.110041100411005 2.01211889254251 0.06709170678339246
412 4.120041200412004 2.0127894809661337 0.09052853417354102
413 4.130041300413004 2.013694322859937 0.06654696185979705
414 4.140041400414004 2.014359466502721 0.03912569069363048
415 4.150041500415004 2.014750531755095 0.012034728363927098
416 4.160041600416005 2.014870820087427 -0.009992436448114789
417 4.170041700417005 2.0147709446702233 -0.04345830316901167
418 4.180041800418004 2.014336574516107 -0.03235771644839822
419 4.190041900419004 2.014013155853719 -0.07120459878940309
420 4.200042000420004 2.0133014586567604 -0.08908319580621399
421 4.2100421004210045 2.012411063066738 -0.10159844105567978
422 4.220042200422005 2.011395576329307 -0.1164848834308379
423 4.230042300423005 2.010231298088361 -0.11714246945366187
424 4.240042400424004 2.009060447208328 -0.11129038842617626
425 4.250042500425004 2.0079480884725442 -0.10451803462804413
426 4.260042600426004 2.0069034201008225 -0.07426569726147372
427 4.2700427004270045 2.0061611269137276 -0.04263422509715606
428 4.280042800428005 2.0057349935036384 -0.021726318600427775
429 4.290042900429005 2.0055178367425435 -0.05916209961098381
430 4.300043000430004 2.004926505547997 -0.09711244615138101
431 4.310043100431004 2.0039558567852653 -0.08973314894027132
432 4.320043200432004 2.003058964847654 -0.08119775018119983
433 4.330043300433005 2.0022473850875566 -0.09086819070042892
434 4.340043400434005 2.0013391482922693 -0.08025905349485163
435 4.350043500435005 2.000536950900893 -0.08718308863786309
436 4.360043600436004 1.9996655470750069 -0.14168182986919095
437 4.370043700437004 1.9982494227952237 -0.13990985052641564
438 4.3800438004380045 1.9968510096289465 -0.12776825262097724
439 4.390043900439005 1.9955739529669234 -0.08188543741275545
440 4.400044000440005 1.9947554997031003 -0.031087923385944106
441 4.410044100441005 1.9944447727513415 -0.03706754777629206
442 4.420044200442004 1.9940742788464667 -0.018357799713286632
443 4.430044300443004 1.9938907907737802 -0.015179198480656884
444 4.4400444004440045 1.9937390731432558 0.00019628707391753167
445 4.450044500445005 1.993741035052496 -0.02582350030638767
446 4.460044600446005 1.9934829265441105 -0.06252823996851385
447 4.470044700447005 1.9928579504348007 -0.04911211278807868
448 4.480044800448004 1.9923670698792992 -0.039244801746949116
449 4.490044900449004 1.9919748140998499 -0.08687876656952863
450 4.5000450004500046 1.9911064520039459 -0.0744211049079542
451 4.510045100451005 1.9903626055016403 -0.09664928132889006
452 4.520045200452005 1.9893965861183516 -0.10193417118279388
453 4.530045300453005 1.9883777437242012 -0.0918369122404845
454 4.540045400454005 1.9874598244587305 -0.10651925303581454
455 4.550045500455004 1.986395153705765 -0.11525878027997627
456 4.560045600456005 1.9852431304903435 -0.10132771694801551
457 4.570045700457005 1.9842303496678657 -0.1271084120492388
458 4.580045800458005 1.9829598881793755 -0.09288535113563101
459 4.590045900459005 1.9820314896606608 -0.13593501370197195
460 4.600046000460005 1.9806728053921574 -0.15812972854297966
461 4.6100461004610045 1.9790922826945612 -0.1418455622791429
462 4.620046200462005 1.9776745218927105 -0.1803930267206726
463 4.630046300463005 1.975871475268605 -0.16900114899983965
464 4.640046400464005 1.9741822916193614 -0.1733214086357949
465 4.650046500465005 1.9724499265362594 -0.1899391977635856
466 4.660046600466005 1.9705514649630012 -0.18714230139819216
467 4.6700467004670045 1.9686809586529883 -0.19475048894993574
468 4.680046800468005 1.9667344077356526 -0.18393197284008753
469 4.690046900469005 1.9648959889856423 -0.16974117342676845
470 4.700047000470005 1.9631994087170894 -0.1556801724683304
471 4.710047100471005 1.9616433695812538 -0.15352632917161213
472 4.720047200472005 1.9601088583279291 -0.16077861376669234
473 4.730047300473005 1.9585018597534818 -0.17842383433859357
474 4.740047400474005 1.9567184954072407 -0.1738281636425242
475 4.750047500475005 1.9549810652563766 -0.18639700764522418
476 4.760047600476005 1.953118008233122 -0.1764593797303911
477 4.770047700477005 1.9513542788102143 -0.19874346198856588
478 4.780047800478005 1.949367817721802 -0.2005693426921311
479 4.790047900479005 1.9473631067703079 -0.24788187406496234
480 4.800048000480005 1.9448855022623364 -0.21314509121444924
481 4.810048100481005 1.942755095427077 -0.1758854381392097
482 4.820048200482005 1.9409971026086668 -0.162813114909988
